(507,311,136)
(507,310,137)
(508,308,138)
(508,309,139)
(508,308,140)
(509,310,141)
(509,310,142)
(509,310,143)
(509,310,144)
(509,310,145)
(509,310,146)
(508,309,147)
(508,309,148)
(508,309,149)
(508,309,150)
(507,310,151)
(508,311,152)
(508,311,153)
(508,311,154)
(507,312,155)
(508,311,156)
(508,311,157)
(509,313,158)
(509,313,159)
(509,313,160)
(508,311,161)
(508,311,162)
(507,308,163)
(507,307,164)
(510,309,165)
(510,309,166)
(510,309,167)
(510,309,168)
(510,309,169)
(509,309,170)
(510,311,171)
(509,310,172)
(509,311,173)
(509,311,174)
(509,311,175)
(509,311,176)
(516,350,177)
(514,351,178)
(516,354,179)
(515,355,180)
(516,356,181)
(515,358,182)
(515,358,183)
(515,358,184)
(515,358,185)
(515,358,186)
(515,358,187)
(516,358,188)
(518,354,189)
(518,349,190)
(521,345,191)
(510,296,192)
(510,297,193)
(509,299,194)
(509,299,195)
(510,298,196)
(510,298,197)
(511,298,198)
(511,297,199)
(526,331,200)
(525,312,201)
(514,319,202)
(511,319,203)
(512,323,204)
(512,323,205)
(512,322,206)
(512,322,207)
(512,322,208)
(512,322,209)
(512,322,210)
(512,321,211)
(512,321,212)
(512,322,213)
(512,321,214)
(512,321,215)
(513,323,216)
(512,322,217)
(512,322,218)
(512,322,219)
(512,322,220)
(512,322,221)
(512,322,222)
(512,322,223)
(512,320,224)
(510,319,225)
(522,297,226)
(514,295,227)
(509,300,228)
(507,298,229)
(504,294,230)
(504,292,231)
(504,292,232)
(504,291,233)
(500,292,234)
(502,292,235)
(504,291,236)
(486,276,237)
(484,271,238)
(482,270,239)
(484,270,240)
(483,270,241)
(483,270,242)
(483,270,243)
(485,269,244)
(480,268,245)
(472,265,246)
(458,263,247)
(455,265,248)
(454,265,249)
(454,265,250)
(454,264,251)
(454,265,252)
(454,264,253)
(455,265,254)
(434,254,255)
(428,254,256)
(428,254,257)
(429,255,258)
(428,254,259)
(437,253,260)
(432,258,261)
(424,262,262)
(415,266,263)
(408,270,264)
(408,270,265)
(408,270,266)
(406,270,267)
(406,270,268)
(406,270,269)
(408,271,270)
(402,275,271)
(392,278,272)
(384,280,273)
(378,282,274)
(374,286,275)
(367,289,276)
(360,294,277)
(357,297,278)
(357,297,279)
(357,297,280)
(357,297,281)
(357,297,282)
(357,297,283)
(357,297,284)
(357,297,285)
(357,297,286)
(356,297,287)
(355,299,288)
(348,302,289)
(347,303,290)
(347,303,291)
(347,303,292)
(347,303,293)
(347,303,294)
(347,303,295)
(347,302,296)
(347,302,297)
(347,302,298)
(346,302,299)
(346,302,300)
(347,302,301)
(347,302,302)
(347,302,303)
(346,302,304)
(347,302,305)
(346,302,306)
(346,302,307)
(347,302,308)
(347,302,309)
(347,302,310)
(347,302,311)
(347,302,312)
(347,302,313)
(347,303,314)
(347,303,315)
(347,303,316)
(347,303,317)
(347,303,318)
(349,303,319)
(350,301,320)
(355,300,321)
(357,298,322)
(360,294,323)
(365,290,324)
(371,287,325)
(375,283,326)
(374,281,327)
(376,281,328)
(375,283,329)
(369,283,330)
(366,285,331)
(364,286,332)
(357,287,333)
(356,288,334)
(356,288,335)
(355,288,336)
(356,288,337)
(356,288,338)
(356,288,339)
(356,288,340)
(356,287,341)
(356,287,342)
(356,287,343)
(356,287,344)
(356,287,345)
(356,287,346)
(354,287,347)
(346,284,348)
(336,282,349)
(327,282,350)
(315,283,351)
(305,285,352)
(303,283,353)
(294,287,354)
(298,286,355)
(299,286,356)
(299,286,357)
(299,286,358)
(299,286,359)
(298,286,360)
(298,286,361)
(299,286,362)
(297,283,363)
(291,284,364)
(286,287,365)
(282,297,366)
(271,299,367)
(269,317,368)
(268,323,369)
(267,324,370)
(267,325,371)
(267,325,372)
(267,325,373)
(267,325,374)
(267,325,375)
(267,325,376)
(267,325,377)
(265,350,378)
(269,352,379)
(272,351,380)
(272,352,381)
(272,352,382)
(273,352,383)
(273,351,384)
(281,338,385)
(292,342,386)
(299,343,387)
(301,343,388)
(301,343,389)
(301,345,390)
(301,345,391)
(300,347,392)
(301,347,393)
(303,351,394)
(324,350,395)
(331,349,396)
(334,348,397)
(335,350,398)
(334,349,399)
(335,350,400)
(335,350,401)
(333,357,402)
(340,355,403)
(347,355,404)
(354,355,405)
(357,357,406)
(357,359,407)
(360,358,408)
(360,357,409)
(360,355,410)
(363,356,411)
(355,355,412)
(361,356,413)
(363,357,414)
(356,358,415)
(353,359,416)
(360,361,417)
(362,361,418)
(361,359,419)
(358,357,420)
(362,356,421)
(361,353,422)
(364,352,423)
(362,353,424)
(362,353,425)
(362,353,426)
(360,353,427)
(360,353,428)
(361,353,429)
(361,353,430)
(362,355,431)
(363,354,432)
(361,353,433)
(358,353,434)
(358,353,435)
(363,353,436)
(357,353,437)
(362,355,438)
(360,355,439)
(358,355,440)
(361,355,441)
(362,355,442)
(358,353,443)
(362,352,444)
(362,353,445)
(362,353,446)
(361,351,447)
(359,351,448)
(362,351,449)
(365,352,450)
(362,351,451)
(364,352,452)
(360,351,453)
(364,352,454)
(362,351,455)
(364,352,456)
(364,353,457)
(364,353,458)
(364,357,459)
(362,356,460)
(363,356,461)
(358,356,462)
(360,355,463)
(365,357,464)
(358,355,465)
(361,355,466)
(361,354,467)
(364,356,468)
(362,355,469)
(358,353,470)
(361,354,471)
(366,355,472)
(360,357,473)
(363,359,474)
(362,357,475)
(360,356,476)
(366,358,477)
(368,356,478)
(375,358,479)
(363,344,480)
(370,343,481)
(378,348,482)
(386,356,483)
(386,359,484)
(390,361,485)
(390,361,486)
(390,363,487)
(392,368,488)
(400,367,489)
(406,371,490)
(410,362,491)
(410,362,492)
(412,360,493)
(412,361,494)
(414,361,495)
(416,361,496)
(422,364,497)
(428,370,498)
(436,376,499)
(434,388,500)
(436,389,501)
(434,389,502)
(436,388,503)
(440,394,504)
(449,396,505)
(452,400,506)
(456,405,507)
(458,397,508)
(458,397,509)
(460,396,510)
(462,396,511)
(462,395,512)
(464,396,513)
(470,396,514)
(476,391,515)
(482,407,516)
(482,406,517)
(480,403,518)
(481,403,519)
(488,406,520)
(496,376,521)
(496,376,522)
(496,376,523)
(496,381,524)
(498,381,525)
(496,382,526)
(498,380,527)
(498,380,528)
(500,378,529)
(502,374,530)
(508,368,531)
(511,364,532)
(511,357,533)
(512,360,534)
(512,360,535)
(512,359,536)
(512,357,537)
(512,352,538)
(510,331,539)
(510,330,540)
(510,331,541)
(510,329,542)
(510,328,543)
(509,327,544)
(509,324,545)
(509,319,546)
(507,316,547)
(507,311,548)
(506,304,549)
(508,303,550)
(498,290,551)
(496,287,552)
(496,287,553)
(495,286,554)
(496,286,555)
(495,286,556)
(495,286,557)
(496,286,558)
(496,285,559)
(496,285,560)
(496,285,561)
(498,280,562)
(490,265,563)
(490,273,564)
(491,272,565)
(490,273,566)
(489,276,567)
(489,276,568)
(489,276,569)
(490,276,570)
(490,277,571)
(490,277,572)
(490,277,573)
(490,277,574)
(490,277,575)
(490,276,576)
(490,276,577)
(488,273,578)
(490,275,579)
(490,275,580)
(490,275,581)
(490,274,582)
(490,274,583)
(490,274,584)
(490,274,585)
(490,274,586)
(490,274,587)
(490,274,588)
(490,274,589)
(490,275,590)
(490,275,591)
(490,275,592)
(490,275,593)
(490,275,594)
(490,275,595)
(490,275,596)
(490,275,597)
(490,275,598)
(490,275,599)
(490,274,600)
(491,273,601)
(491,273,602)
(490,273,603)
(491,272,604)
(492,262,605)
(492,268,606)
(492,268,607)
(492,268,608)
(492,268,609)
(503,269,610)
(503,269,611)
(506,267,612)
(500,252,613)
(501,253,614)
(501,253,615)
(502,251,616)
(502,251,617)
(503,251,618)
(503,251,619)
(503,251,620)
(506,262,621)
(506,262,622)
(502,264,623)
(503,265,624)
(501,265,625)
(491,271,626)
(488,271,627)
(488,271,628)
(488,271,629)
(488,271,630)
(488,271,631)
(488,271,632)
(488,271,633)
(476,261,634)
(468,265,635)
(451,274,636)
(458,270,637)
(448,273,638)
(448,276,639)
(448,276,640)
(448,276,641)
(448,276,642)
(448,280,643)
(431,283,644)
(425,284,645)
(426,284,646)
(425,284,647)
(425,284,648)
(425,284,649)
(425,284,650)
(425,284,651)
(424,284,652)
(396,269,653)
(396,270,654)
(397,271,655)
(397,271,656)
(413,281,657)
(402,273,658)
(388,279,659)
(374,277,660)
(372,275,661)
(373,276,662)
(373,276,663)
(373,276,664)
(373,276,665)
(373,276,666)
(373,276,667)
(373,276,668)
(370,276,669)
(370,275,670)
(371,272,671)
(365,271,672)
(359,268,673)
(351,270,674)
(338,270,675)
(331,270,676)
(316,275,677)
(319,272,678)
(317,273,679)
(317,273,680)
(317,273,681)
(317,273,682)
(317,273,683)
(317,273,684)
(317,273,685)
(317,273,686)
(314,275,687)
(315,274,688)
(312,273,689)
(309,270,690)
(305,267,691)
(291,275,692)
(291,275,693)
(291,275,694)
(291,275,695)
(291,275,696)
(291,275,697)
(291,275,698)
(291,275,699)
(291,275,700)
(291,275,701)
(291,275,702)
(291,275,703)
(291,275,704)
(291,275,705)
(488,584,706)
(291,276,707)
(488,584,708)
(291,276,709)
(488,584,710)
(291,276,711)
(291,276,712)
(290,276,713)
(290,276,714)
(290,276,715)
(290,276,716)
(290,276,717)
(290,276,718)
(290,276,719)
(290,276,720)
(290,276,721)
(290,276,722)
(290,276,723)
(291,276,724)
(291,276,725)
(291,276,726)
(290,276,727)
(290,276,728)
(290,276,729)
(290,276,730)
(290,276,731)
(290,276,732)
(290,277,733)
(289,277,734)
(288,278,735)
(301,265,736)
(301,265,737)
(301,265,738)
(294,266,739)
(294,266,740)
(284,273,741)
(281,271,742)
(281,270,743)
(280,270,744)
(277,270,745)
(287,279,746)
(287,279,747)
(287,279,748)
(301,272,749)
(300,280,750)
(300,288,751)
(298,298,752)
(296,305,753)
(294,309,754)
(295,310,755)
(295,310,756)
(295,310,757)
(295,310,758)
(295,310,759)
(295,310,760)
(289,325,761)
(293,335,762)
(297,338,763)
(299,339,764)
(299,339,765)
(299,338,766)
(299,338,767)
(305,326,768)
(316,334,769)
(325,341,770)
(331,342,771)
(331,344,772)
(332,345,773)
(332,345,774)
(332,345,775)
(332,345,776)
(332,344,777)
(335,349,778)
(348,350,779)
(357,351,780)
(362,351,781)
(361,349,782)
(356,352,783)
(359,359,784)
(358,362,785)
(361,356,786)
(364,352,787)
(366,351,788)
(356,351,789)
(360,351,790)
(356,351,791)
(360,351,792)
(362,349,793)
(364,350,794)
(364,353,795)
(365,353,796)
(368,356,797)
(364,357,798)
(364,358,799)
(364,358,800)
(362,355,801)
(362,355,802)
(364,357,803)
(364,357,804)
(364,357,805)
(364,357,806)
(363,356,807)
(362,355,808)
(362,355,809)
(362,354,810)
(363,352,811)
(364,351,812)
(362,350,813)
(363,350,814)
(362,350,815)
(363,351,816)
(362,351,817)
(363,351,818)
(363,351,819)
(363,351,820)
(363,351,821)
(363,351,822)
(363,351,823)
(363,351,824)
(362,351,825)
(364,349,826)
(362,349,827)
(362,350,828)
(360,349,829)
(362,350,830)
(362,350,831)
(362,350,832)
(362,350,833)
(362,350,834)
(362,350,835)
(362,350,836)
(362,349,837)
(364,349,838)
(363,349,839)
(369,344,840)
(370,343,841)
(372,343,842)
(371,343,843)
(369,343,844)
(369,344,845)
(368,342,846)
(368,342,847)
(380,340,848)
(376,341,849)
(374,341,850)
(371,339,851)
(376,346,852)
(374,345,853)
(376,348,854)
(374,345,855)
(374,346,856)
(374,344,857)
(376,344,858)
(378,346,859)
(370,342,860)
(369,342,861)
(370,342,862)
(370,342,863)
(370,342,864)
(367,342,865)
(365,344,866)
(363,344,867)
(363,344,868)
(363,343,869)
(362,342,870)
(365,341,871)
(366,340,872)
(371,340,873)
(376,340,874)
(380,340,875)
(384,348,876)
(384,350,877)
(385,353,878)
(388,355,879)
(392,359,880)
(394,353,881)
(394,353,882)
(395,354,883)
(394,353,884)
(394,353,885)
(394,353,886)
(395,355,887)
(396,356,888)
(402,360,889)
(406,371,890)
(416,374,891)
(419,370,892)
(419,372,893)
(420,371,894)
(422,369,895)
(422,373,896)
(430,372,897)
(434,378,898)
(442,384,899)
(438,396,900)
(438,396,901)
(439,397,902)
(440,396,903)
(442,398,904)
(448,403,905)
(456,406,906)
(458,407,907)
(466,401,908)
(468,401,909)
(468,400,910)
(468,400,911)
(468,402,912)
(470,402,913)
(476,401,914)
(484,402,915)
(490,406,916)
(490,407,917)
(491,407,918)
(490,410,919)
(490,410,920)
(493,410,921)
(496,410,922)
(502,411,923)
(512,396,924)
(512,396,925)
(512,396,926)
(512,396,927)
(512,396,928)
(512,397,929)
(512,399,930)
(514,396,931)
(514,397,932)
(519,397,933)
(522,397,934)
(526,395,935)
(528,395,936)
(528,395,937)
(528,395,938)
(528,395,939)
(528,394,940)
(530,395,941)
(530,395,942)
(528,395,943)
(528,396,944)
(528,394,945)
(528,394,946)
(532,394,947)
(532,394,948)
(531,394,949)
(536,392,950)
(537,384,951)
(536,391,952)
(536,391,953)
(536,391,954)
(536,391,955)
(538,392,956)
(536,391,957)
(536,391,958)
(536,391,959)
(538,393,960)
(537,384,961)
(536,393,962)
(530,395,963)
(526,397,964)
(528,398,965)
(524,400,966)
(524,398,967)
(524,399,968)
(527,399,969)
(527,400,970)
(527,400,971)
(528,391,972)
(527,392,973)
(513,395,974)
(512,386,975)
(512,385,976)
(512,385,977)
(512,385,978)
(510,386,979)
(510,385,980)
(510,385,981)
(509,389,982)
(508,385,983)
(503,377,984)
(502,370,985)
(504,372,986)
(506,369,987)
(509,367,988)
(510,366,989)
(510,366,990)
(511,363,991)
(511,359,992)
(511,357,993)
(511,357,994)
(511,362,995)
(511,362,996)
(511,361,997)
(512,359,998)
(511,357,999)
(512,354,1000)
(513,348,1001)
(514,342,1002)
(514,339,1003)
(512,338,1004)
(513,339,1005)
(512,336,1006)
(512,336,1007)
(512,339,1008)
(512,339,1009)
(513,340,1010)
(513,340,1011)
(513,340,1012)
(513,340,1013)
(513,340,1014)
(513,340,1015)
(513,340,1016)
(514,340,1017)
(514,340,1018)
(513,340,1019)
(513,340,1020)
(513,340,1021)
(513,340,1022)
(513,340,1023)
(512,337,1024)
(512,337,1025)
(512,337,1026)
(512,337,1027)
(512,337,1028)
(513,340,1029)
(512,339,1030)
(512,339,1031)
(512,341,1032)
(512,341,1033)
(513,341,1034)
(513,341,1035)
(512,343,1036)
(512,345,1037)
(512,344,1038)
(512,334,1039)
(511,334,1040)
(512,335,1041)
(512,336,1042)
(512,337,1043)
(512,339,1044)
(512,340,1045)
(512,337,1046)
(512,339,1047)
(513,343,1048)
(513,346,1049)
(511,360,1050)
(513,359,1051)
(516,364,1052)
(518,354,1053)
(518,360,1054)
(520,356,1055)
(520,356,1056)
(520,356,1057)
(520,356,1058)
(520,356,1059)
(520,356,1060)
(520,356,1061)
(520,356,1062)
(520,356,1063)
(520,356,1064)
(520,356,1065)
(520,354,1066)
(519,362,1067)
(518,364,1068)
(516,358,1069)
(514,359,1070)
(513,357,1071)
(511,351,1072)
(511,348,1073)
(510,348,1074)
(510,347,1075)
(510,345,1076)
(510,344,1077)
(513,339,1078)
(513,338,1079)
(513,338,1080)
(513,336,1081)
(513,335,1082)
(513,333,1083)
(513,333,1084)
(518,358,1085)
(518,358,1086)
(518,363,1087)
(518,356,1088)
(517,358,1089)
(516,361,1090)
(514,358,1091)
(514,354,1092)
(516,352,1093)
(513,333,1094)
(515,348,1095)
(514,346,1096)
(512,333,1097)
(514,343,1098)
(514,345,1099)
(518,344,1100)
(518,344,1101)
(514,344,1102)
(517,344,1103)
(517,344,1104)
(517,344,1105)
(517,344,1106)
(517,320,1107)
(516,319,1108)
(515,317,1109)
(511,316,1110)
(511,316,1111)
(511,316,1112)
(511,315,1113)
(512,336,1114)
(513,326,1115)
(511,322,1116)
(507,314,1117)
(507,305,1118)
(511,316,1119)
(512,314,1120)
(510,315,1121)
(496,292,1122)
(496,292,1123)
(496,290,1124)
(498,291,1125)
(495,291,1126)
(495,291,1127)
(482,272,1128)
(480,269,1129)
(470,269,1130)
(470,269,1131)
(470,269,1132)
(470,269,1133)
(472,274,1134)
(464,268,1135)
(456,264,1136)
(446,266,1137)
(446,266,1138)
(446,265,1139)
(446,265,1140)
(446,265,1141)
(446,266,1142)
(444,265,1143)
(427,256,1144)
(421,259,1145)
(420,262,1146)
(419,262,1147)
(418,263,1148)
(418,263,1149)
(418,264,1150)
(419,274,1151)
(406,281,1152)
(403,284,1153)
(403,286,1154)
(403,286,1155)
(403,286,1156)
(405,286,1157)
(405,286,1158)
(394,287,1159)
(390,298,1160)
(390,305,1161)
(392,307,1162)
(392,308,1163)
(392,308,1164)
(391,308,1165)
(392,308,1166)
(392,307,1167)
(394,312,1168)
(407,333,1169)
(402,325,1170)
(405,331,1171)
(400,323,1172)
(404,331,1173)
(406,337,1174)
(402,334,1175)
(404,348,1176)
(408,358,1177)
(410,358,1178)
(412,350,1179)
(416,358,1180)
(416,361,1181)
(416,361,1182)
(416,360,1183)
(416,361,1184)
(416,360,1185)
(418,357,1186)
(418,365,1187)
(421,368,1188)
(428,376,1189)
(434,383,1190)
(432,394,1191)
(437,384,1192)
(437,384,1193)
(438,382,1194)
(441,385,1195)
(452,390,1196)
(445,408,1197)
(452,410,1198)
(452,410,1199)
(445,409,1200)
(445,410,1201)
(454,416,1202)
(451,416,1203)
(457,426,1204)
(460,432,1205)
(459,434,1206)
(458,436,1207)
(458,436,1208)
(458,436,1209)
(459,436,1210)
(466,442,1211)
(468,462,1212)
(467,464,1213)
(464,473,1214)
(433,466,1215)
(452,497,1216)
(456,484,1217)
(454,485,1218)
(453,485,1219)
(452,480,1220)
(472,526,1221)
